,Jurisdiction,Date,Cumulative Case Rate,Percent
25885,Chester,2020-07-11,747.4,2.67801796572395
31204,Butler,2020-07-11,218.3,0.7821933662263022
42386,Westmoreland,2020-07-11,285.2,1.0219035641215821
45728,Huntingdon,2020-07-11,569.3,2.039865704959385
17514,Bucks,2020-07-11,952.0,3.411122696506824
37660,Armstrong,2020-07-11,132.8,0.4758372837143974
35408,Berks,2020-07-11,1111.4,3.9822707614471478
46365,Venango,2020-07-11,73.0,0.261567181559872
14074,Schuylkill,2020-07-11,545.4,1.9542293263390984
41338,Washington,2020-07-11,212.7,0.7621279385997914
45604,Bradford,2020-07-11,96.1,0.34433707051922874
35120,Philadelphia,2020-07-11,1732.4,6.20738336074414
8727,Cameron,2020-07-11,89.9,0.32212177564702044
47316,Perry,2020-07-11,198.8,0.7123226807411309
45667,Jefferson,2020-07-11,85.2,0.3052811488890561
42900,Lehigh,2020-07-11,1193.3,4.275727640484867
33437,Columbia,2020-07-11,648.1,2.3222149365610005
34046,Bedford,2020-07-11,194.2,0.6958403651907827
39679,Pike,2020-07-11,888.7,3.1843117020857297
38883,Northampton,2020-07-11,1153.0,4.131328223815513
45422,Somerset,2020-07-11,110.3,0.3952172620007381
10241,Fulton,2020-07-11,130.8,0.4686710595620721
38391,Juniata,2020-07-11,472.5,1.6930204559868427
41418,Cumberland,2020-07-11,367.4,1.3164353767821504
33453,Montour,2020-07-11,427.9,1.5332136573899895
42203,Allegheny,2020-07-11,404.4,1.4490105236001676
34364,Erie,2020-07-11,267.7,0.9591991027887361
43227,Lebanon,2020-07-11,1019.1,3.6515495168173366
39066,Franklin,2020-07-11,652.8,2.339055563318965
15181,Montgomery,2020-07-11,1062.3,3.806339958507562
45131,Elk,2020-07-11,93.6,0.3353792903288222
45255,Clearfield,2020-07-11,109.8,0.3934257059626568
43238,Cambria,2020-07-11,98.3,0.35221991708678657
18716,Lackawanna,2020-07-11,828.0,2.966816799062658
45267,Fayette,2020-07-11,148.5,0.5320921433101505
18969,Delaware,2020-07-11,1316.8,4.718241981890952
38559,Carbon,2020-07-11,462.7,1.657905957640449
38825,Wayne,2020-07-11,266.7,0.9556159907125735
33991,Warren,2020-07-11,25.5,0.09136935794214707
29327,Cumberland,2020-07-12,369.0,1.3138873261502741
45927,Perry,2020-07-12,203.1,0.7231721299217363
6075,Tioga,2020-07-12,71.4,0.2542318566046872
8613,Fulton,2020-07-12,130.8,0.4657356700825363
45060,Allegheny,2020-07-12,411.3,1.4645036781723788
47850,Washington,2020-07-12,217.0,0.7726654465436572
42222,Lancaster,2020-07-12,886.9,3.1579584540993992
39703,Pike,2020-07-12,888.7,3.164367660568425
23732,Delaware,2020-07-12,1320.0,4.700084743952201
8165,Forest,2020-07-12,96.6,0.3439607471710474
24381,Lackawanna,2020-07-12,829.4,2.953219914116633
34775,Franklin,2020-07-12,654.1,2.3290344174387383
32678,Cambria,2020-07-12,99.1,0.35286242282247204
40222,Fayette,2020-07-12,153.2,0.5454946839193008
10881,Cameron,2020-07-12,89.9,0.32010425642522944
44205,Mifflin,2020-07-12,162.6,0.5789649843686574
48122,Butler,2020-07-12,220.9,0.7865520605598796
39080,Berks,2020-07-12,1113.6,3.9651624021705834
44885,Lycoming,2020-07-12,219.8,0.7826353232732528
40678,Snyder,2020-07-12,180.8,0.6437691831110287
47175,Lehigh,2020-07-12,1195.7,4.257493430563368
41930,Clarion,2020-07-12,163.9,0.5835938557073982
14730,Schuylkill,2020-07-12,545.4,1.9419895601147956
41225,Bedford,2020-07-12,194.2,0.6914821646026647
41572,Centre,2020-07-12,154.6,0.5504796222840986
12427,Mercer,2020-07-12,157.2,0.5597373649615802
46621,Dauphin,2020-07-12,819.3,2.917257144484877
43363,McKean,2020-07-12,41.8,0.1488360168918197
11699,York,2020-07-12,415.3,1.4787463592146584
46150,Blair,2020-07-12,82.1,0.2923310283927846
43070,Huntingdon,2020-07-12,573.7,2.0427565284889226
41983,Bradford,2020-07-12,96.1,0.3421804120407625
28916,Luzerne,2020-07-12,943.6,3.3598484578737096
47146,Armstrong,2020-07-12,132.8,0.472857010603676
42346,Carbon,2020-07-12,464.3,1.6532192019825809
44668,Union,2020-07-12,227.1,0.8086282161754127
31178,Bucks,2020-07-12,954.5,3.398659763713921
41154,Elk,2020-07-12,93.6,0.33327873638933786
45001,Venango,2020-07-12,77.0,0.27417161006387836
45479,Lawrence,2020-07-12,226.9,0.8079160821232987
31428,Susquehanna,2020-07-12,471.1,1.677431759754456
35446,Montgomery,2020-07-12,1064.6,3.7906895594026606
35869,Potter,2020-07-12,108.9,0.38775699137605657
33872,Philadelphia,2020-07-12,1736.5,6.183103907479543
19513,Monroe,2020-07-12,852.2,3.0344031960576254
46356,Westmoreland,2020-07-12,289.8,1.0318822415131421
14808,Chester,2020-07-12,748.6,2.665517757062589
6834,Lebanon,2020-07-12,1024.7,3.648618816005924
46595,Wayne,2020-07-12,266.7,0.9496307584939787
44677,Crawford,2020-07-12,92.2,0.32829379802454006
45197,Wyoming,2020-07-12,175.4,0.6245415637039515
35568,Greene,2020-07-12,184.9,0.6583679311793651
41769,Jefferson,2020-07-12,89.8,0.31974818939917243
47760,Sullivan,2020-07-12,164.9,0.5871545259679681
36601,Columbia,2020-07-12,651.1,2.3183524066570285
35617,Clinton,2020-07-12,245.9,0.8755688170741258
47630,Indiana,2020-07-12,182.0,0.6480419874237126
45238,Northampton,2020-07-12,1153.0,4.105452810437036
32570,Beaver,2020-07-12,514.9,1.8333891171674153
44427,Montour,2020-07-12,427.9,1.5236108044978383
44810,Warren,2020-07-12,25.5,0.09079709164453115
44745,Clearfield,2020-07-12,113.6,0.4044921416007348
38988,Erie,2020-07-12,269.9,0.9610249033278021
45780,Juniata,2020-07-12,472.5,1.6824166981192537
33157,Northumberland,2020-07-12,383.1,1.3640927768243092
46049,Adams,2020-07-12,387.3,1.3790475919187024
39304,Somerset,2020-07-12,110.3,0.3927419297408543
26625,Erie,2020-07-13,277.3,0.9770449060127195
40719,Wayne,2020-07-13,266.7,0.9396966333703293
48110,Indiana,2020-07-13,195.1,0.687419621936825
43191,McKean,2020-07-13,41.8,0.14727903740112397
43934,Susquehanna,2020-07-13,471.1,1.6598840794179306
46618,Somerset,2020-07-13,114.4,0.4030794707820235
45888,Bedford,2020-07-13,196.3,0.6916477282736995
38422,Lawrence,2020-07-13,231.5,0.8156721808220143
18541,Lackawanna,2020-07-13,831.8,2.9307823758434193
43127,Clearfield,2020-07-13,116.1,0.4090692880925955
36405,Blair,2020-07-13,82.9,0.2920916794390712
6746,York,2020-07-13,418.7,1.4752567693744165
18666,Montgomery,2020-07-13,1069.3,3.7675950883498053
37554,Armstrong,2020-07-13,137.5,0.4844705177668552
41287,Elk,2020-07-13,103.6,0.36502651375015416
43702,Greene,2020-07-13,190.4,0.6708595387840671
21980,Schuylkill,2020-07-13,549.0,1.9343586491200253
46759,Venango,2020-07-13,90.8,0.31992671282349416
13817,Monroe,2020-07-13,855.1,3.01287810721773
44390,Bradford,2020-07-13,96.1,0.3386008491446893
40596,Lehigh,2020-07-13,1199.0,4.224582914926977
45808,Butler,2020-07-13,228.4,0.8047495727850889
12973,Mercer,2020-07-13,167.2,0.5891161496044959
45818,Cambria,2020-07-13,101.4,0.3572749854658845
39503,Washington,2020-07-13,221.9,0.7818473301270193
17284,Chester,2020-07-13,755.4,2.6615929390624173
36695,Bucks,2020-07-13,960.7,3.3849514648626746
45844,Northampton,2020-07-13,1156.0,4.073075771188979
45627,Clinton,2020-07-13,245.9,0.8664094568645068
41878,Carbon,2020-07-13,469.0,1.6524848933284007
37382,Clarion,2020-07-13,171.7,0.6049715483677748
22074,Philadelphia,2020-07-13,1743.4,6.142733823088984
33893,Northumberland,2020-07-13,383.1,1.3498229480471433
42327,Potter,2020-07-13,108.9,0.3837006500713493
42487,Mifflin,2020-07-13,162.6,0.5729084086464774
33870,Lycoming,2020-07-13,221.5,0.7804379613480612
46573,Dauphin,2020-07-13,823.9,2.902947342458996
6369,Forest,2020-07-13,96.6,0.340362560118387
48015,Adams,2020-07-13,388.3,1.368144742173599
48219,Union,2020-07-13,233.7,0.823423709106284
46237,Wyoming,2020-07-13,182.9,0.6444338741786022
38233,Tioga,2020-07-13,73.9,0.26038088191251346
43359,Perry,2020-07-13,205.3,0.7233585258002572
33333,Allegheny,2020-07-13,437.6,1.5418494441801878
43411,Juniata,2020-07-13,472.5,1.664816870144284
44509,Franklin,2020-07-13,661.8,2.3318006447862163
37166,Centre,2020-07-13,155.8,0.5489491394041894
47642,Snyder,2020-07-13,185.8,0.6546517978260487
8451,Lebanon,2020-07-13,1042.4,3.672815037964872
29783,Luzerne,2020-07-13,944.2,3.326815002730652
11926,Fulton,2020-07-13,130.8,0.46086359071930666
47908,Crawford,2020-07-13,94.5,0.33296337402885684
34054,Berks,2020-07-13,1117.4,3.93707168401952
12899,Cameron,2020-07-13,89.9,0.31675563307083837
46075,Lancaster,2020-07-13,892.0,3.142892377076617
42252,Beaver,2020-07-13,529.5,1.865651921145817
45546,Fayette,2020-07-13,160.9,0.5669185913359054
39267,Jefferson,2020-07-13,94.4,0.3326110318341173
36727,Delaware,2020-07-13,1326.7,4.674523897609358
30272,Cumberland,2020-07-13,371.8,1.3100082800415764
29729,Montour,2020-07-13,433.4,1.5270510720011274
33832,Sullivan,2020-07-13,164.9,0.5810122791254867
47129,Warren,2020-07-13,25.5,0.08984725965858041
24238,Columbia,2020-07-13,651.1,2.2941000299490866
43217,Huntingdon,2020-07-13,573.7,2.02138717122069
44672,Pike,2020-07-13,892.3,3.1439494036608355
40123,Westmoreland,2020-07-13,296.4,1.04434226520797
37435,Wyoming,2020-07-14,182.9,0.6365746783192201
38327,Greene,2020-07-14,198.7,0.6915658205687755
22832,Schuylkill,2020-07-14,551.8,1.9205134362851044
42534,Mifflin,2020-07-14,162.6,0.5659215018846647
31017,Elk,2020-07-14,103.6,0.3605748314591099
44661,Tioga,2020-07-14,76.4,0.26590653594088803
41062,Northampton,2020-07-14,1162.2,4.044981362179319
31609,Clarion,2020-07-14,171.7,0.5975936154587758
34638,Warren,2020-07-14,28.1,0.0978007023552219
41153,Sullivan,2020-07-14,164.9,0.5739265415792203
40573,Berks,2020-07-14,1123.6,3.9106359133924307
13153,York,2020-07-14,426.4,1.4840647503297728
44098,Snyder,2020-07-14,185.8,0.6466679892384423
18262,Luzerne,2020-07-14,947.6,3.2980763541568776
38866,Jefferson,2020-07-14,94.4,0.3285546726808878
45370,Lawrence,2020-07-14,239.7,0.8342643542543305
19299,Columbia,2020-07-14,655.7,2.282132403356548
29098,Allegheny,2020-07-14,458.1,1.5943950800329947
41999,Blair,2020-07-14,87.8,0.30558368920955453
12064,Mercer,2020-07-14,183.7,0.639359039952109
18063,Montgomery,2020-07-14,1076.3,3.746010531847876
45493,Franklin,2020-07-14,663.8,2.3103240648895476
21922,Philadelphia,2020-07-14,1752.0,6.097751976026646
46440,Washington,2020-07-14,235.9,0.8210386364981084
36832,Fayette,2020-07-14,166.3,0.5787991744367759
46698,Northumberland,2020-07-14,384.2,1.3371896741948843
41998,Bedford,2020-07-14,198.4,0.6905216849564421
41113,Beaver,2020-07-14,536.8,1.8683066556684378
46996,McKean,2020-07-14,41.8,0.14548289531844394
19728,Lackawanna,2020-07-14,833.2,2.899912640653768
45523,Venango,2020-07-14,96.7,0.3365597123754433
12293,Cameron,2020-07-14,112.4,0.3912028094208876
17233,Monroe,2020-07-14,856.3,2.9803110828034343
10571,Lebanon,2020-07-14,1045.2,3.637768473369321
43186,Centre,2020-07-14,161.3,0.5613969142312204
35888,Delaware,2020-07-14,1335.0,4.646403474883318
32094,Pike,2020-07-14,894.1,3.111872169957434
32034,Armstrong,2020-07-14,146.8,0.5109303596351095
46882,Cambria,2020-07-14,105.2,0.36614355472488763
44448,Westmoreland,2020-07-14,303.5,1.0563171944772187
23007,Bucks,2020-07-14,966.9,3.3652490785503217
46740,Clinton,2020-07-14,258.9,0.9010890334436635
47080,Dauphin,2020-07-14,830.4,2.890167374938657
42517,Montour,2020-07-14,438.8,1.5272223556395503
31889,Lycoming,2020-07-14,223.3,0.7771849407801085
43035,Lancaster,2020-07-14,899.2,3.1296224753671007
6353,Forest,2020-07-14,96.6,0.3362116671713322
40196,Juniata,2020-07-14,472.5,1.6445135894249945
40996,Susquehanna,2020-07-14,471.1,1.6396409565674388
11822,Fulton,2020-07-14,130.8,0.4552431269773319
47318,Indiana,2020-07-14,203.4,0.7079239451619976
42899,Bradford,2020-07-14,99.5,0.3463049780905544
38024,Union,2020-07-14,240.4,0.8367006706831083
35104,Lehigh,2020-07-14,1204.4,4.1918564383142085
25256,Chester,2020-07-14,765.2,2.663241901858213
42948,Huntingdon,2020-07-14,580.4,2.020054364660882
43288,Potter,2020-07-14,115.0,0.4002519847277764
40365,Crawford,2020-07-14,120.5,0.4193944709538875
42511,Clearfield,2020-07-14,117.3,0.40825702442233197
35235,Erie,2020-07-14,279.9,0.9741785263069965
46511,Carbon,2020-07-14,475.2,1.6539108099359945
39677,Cumberland,2020-07-14,379.3,1.32013545919344
41146,Somerset,2020-07-14,117.1,0.40756093401410975
44570,Perry,2020-07-14,207.5,0.7221937985305531
35784,Adams,2020-07-14,389.3,1.354939979604551
46602,Butler,2020-07-14,229.4,0.7984156982308862
42083,Wayne,2020-07-14,268.7,0.9351974634465524
40695,Tioga,2020-07-15,78.8,0.2718497512643773
8716,Fulton,2020-07-15,130.8,0.45124298813934716
40523,Philadelphia,2020-07-15,1761.0,6.075220964169651
11030,Delaware,2020-07-15,1343.1,4.633520316284076
40746,Bedford,2020-07-15,200.5,0.6916989229506048
45162,Wyoming,2020-07-15,182.9,0.6309812120083073
46869,Dauphin,2020-07-15,835.8,2.883401295771149
35542,Berks,2020-07-15,1127.8,3.890763318222903
38820,Potter,2020-07-15,115.0,0.3967350430888755
47854,McKean,2020-07-15,46.8,0.16145391318747282
41298,Pike,2020-07-15,895.9,3.0907384791593353
35985,Adams,2020-07-15,398.0,1.3730482360814997
30823,Lackawanna,2020-07-15,836.5,2.8858162047290814
47194,Clarion,2020-07-15,174.3,0.6013123305251391
45833,Westmoreland,2020-07-15,315.3,1.0877439920514995
42577,Northampton,2020-07-15,1168.7,4.031862998764947
45846,Snyder,2020-07-15,185.8,0.6409858348340267
43670,Lawrence,2020-07-15,242.1,0.8352135124505805
46886,Lehigh,2020-07-15,1212.0,4.181242367162757
40605,Montour,2020-07-15,444.3,1.5327772142990208
30715,Cambria,2020-07-15,112.1,0.38673042026315607
45800,Venango,2020-07-15,96.7,0.33360242318864575
45214,Lycoming,2020-07-15,229.5,0.7917451512077994
29287,Butler,2020-07-15,235.8,0.81347933182919
13157,Mercer,2020-07-15,188.3,0.6496105096837849
48136,Carbon,2020-07-15,479.9,1.655592584159577
10822,Allegheny,2020-07-15,471.8,1.6276486376463606
41887,Lancaster,2020-07-15,906.0,3.1255821655523586
45980,Greene,2020-07-15,209.8,0.7237827133917051
33912,Columbia,2020-07-15,660.4,2.2782941083121164
40575,Perry,2020-07-15,207.5,0.7158480125299276
47905,Blair,2020-07-15,91.9,0.3170430474771101
41479,Warren,2020-07-15,28.1,0.09694134531128176
40985,Jefferson,2020-07-15,94.4,0.32566772232686825
40568,Wayne,2020-07-15,270.6,0.9335348057378238
15940,Montgomery,2020-07-15,1080.0,3.725859535095527
43544,Cumberland,2020-07-15,381.7,1.3168153560610765
27803,Luzerne,2020-07-15,951.1,3.2811712998419957
47523,Susquehanna,2020-07-15,471.1,1.6252337286884284
9280,York,2020-07-15,434.0,1.4972435539180171
44923,Armstrong,2020-07-15,149.8,0.5167905169975092
38918,Union,2020-07-15,240.4,0.829348733552745
43439,Huntingdon,2020-07-15,580.4,2.002304513119855
12664,Lebanon,2020-07-15,1048.7,3.6178786059765544
13950,Schuylkill,2020-07-15,556.7,1.9205425955441482
37912,Fayette,2020-07-15,171.7,0.5923426686813906
44355,Franklin,2020-07-15,672.1,2.3186575866089845
46214,Washington,2020-07-15,247.5,0.8538428101260582
12256,Cameron,2020-07-15,112.4,0.38776538124512705
40011,Sullivan,2020-07-15,164.9,0.5688835530900485
14484,Monroe,2020-07-15,859.8,2.9661981743288277
34408,Juniata,2020-07-15,472.5,1.630063546604293
43107,Somerset,2020-07-15,119.8,0.4132944188004112
44120,Bradford,2020-07-15,99.5,0.34326205902037493
12221,Forest,2020-07-15,96.6,0.3332574361946554
42318,Clinton,2020-07-15,258.9,0.8931713274409553
23330,Erie,2020-07-15,283.6,0.9783831149565662
36763,Crawford,2020-07-15,124.1,0.42812885954199525
37739,Mifflin,2020-07-15,166.9,0.575783292969855
29039,Chester,2020-07-15,769.9,2.656054866731524
20997,Bucks,2020-07-15,973.1,3.3570684385198675
42307,Indiana,2020-07-15,203.4,0.7017035457763242
42853,Beaver,2020-07-15,542.9,1.8729343903734827
34247,Clearfield,2020-07-15,117.3,0.404669743950653
41356,Northumberland,2020-07-15,388.6,1.3406194586464089
43015,Elk,2020-07-15,107.0,0.3691360835696494
34912,Centre,2020-07-15,162.0,0.558878930264329
45966,Union,2020-07-16,242.6,0.8275767964659128
26783,Erie,2020-07-16,286.2,0.9763086527145269
33704,Wayne,2020-07-16,278.4,0.949700660082894
38444,Centre,2020-07-16,166.3,0.567296048030838
42583,Snyder,2020-07-16,188.2,0.642003104265807
45622,Washington,2020-07-16,256.2,0.8739702195159392
42268,Elk,2020-07-16,120.4,0.41071824523699874
43579,Lycoming,2020-07-16,232.1,0.7917583448464071
35348,Cumberland,2020-07-16,386.4,1.3181190195978099
34826,Columbia,2020-07-16,661.9,2.2579269644715074
43660,Perry,2020-07-16,207.5,0.7078408296235651
9161,Bucks,2020-07-16,982.1,3.3502191748111003
37823,Cambria,2020-07-16,119.8,0.408671476573027
45202,Beaver,2020-07-16,561.2,1.9144109570349148
40617,Franklin,2020-07-16,677.3,2.310460693513449
43669,Bedford,2020-07-16,208.8,0.7122754950621706
47817,Blair,2020-07-16,98.5,0.3360111890020297
46603,Dauphin,2020-07-16,844.4,2.8804857664295827
12242,Cameron,2020-07-16,112.4,0.383427996384042
31584,Somerset,2020-07-16,123.9,0.4226577291101673
43208,Crawford,2020-07-16,125.3,0.42743352265943474
12360,Lebanon,2020-07-16,1050.8,3.5845741868358663
46819,Clearfield,2020-07-16,119.9,0.40901260468368894
40144,Jefferson,2020-07-16,94.4,0.3220249364648894
35338,Chester,2020-07-16,782.7,2.670009722151154
33775,Lehigh,2020-07-16,1218.5,4.156646028415971
45827,Juniata,2020-07-16,476.5,1.6254754473042352
45334,Warren,2020-07-16,28.1,0.0958569990960105
21724,Schuylkill,2020-07-16,558.9,1.9065650104896894
13094,Mercer,2020-07-16,197.4,0.6733868904467073
43008,Potter,2020-07-16,115.0,0.39229732726125294
6767,Forest,2020-07-16,96.6,0.32952975489945247
31473,Sullivan,2020-07-16,164.9,0.5625202544815705
44590,Greene,2020-07-16,215.3,0.7344488222551979
31207,Lawrence,2020-07-16,257.3,0.8777226287332207
44239,Huntingdon,2020-07-16,587.0,2.0024220095857
15032,Delaware,2020-07-16,1354.7,4.62126251513756
43172,Venango,2020-07-16,100.7,0.34351600743659283
31237,Armstrong,2020-07-16,149.8,0.5110099097716148
32046,Monroe,2020-07-16,861.0,2.9371130327994677
24367,Allegheny,2020-07-16,490.6,1.6735745109075713
6999,York,2020-07-16,438.0,1.4941411246993808
44245,McKean,2020-07-16,46.8,0.15964795578979685
31941,Lancaster,2020-07-16,912.4,3.112452881679715
13790,Lackawanna,2020-07-16,841.8,2.871616435552372
22289,Luzerne,2020-07-16,952.7,3.249927510276484
47925,Westmoreland,2020-07-16,324.4,1.1066195909873953
36431,Clinton,2020-07-16,258.9,0.883180678503812
44084,Fayette,2020-07-16,181.8,0.6201709051834416
41659,Mifflin,2020-07-16,173.4,0.5915161438878371
12294,Fulton,2020-07-16,130.8,0.44619556874584254
44846,Northumberland,2020-07-16,394.1,1.3443858841187808
44767,Bradford,2020-07-16,99.5,0.3394224701086493
41461,Carbon,2020-07-16,487.7,1.6636817956983745
47425,Montour,2020-07-16,455.3,1.5531562878438998
40446,Berks,2020-07-16,1132.6,3.863616981357348
41725,Clarion,2020-07-16,174.3,0.5945862968837947
40448,Philadelphia,2020-07-16,1771.9,6.0444489928192535
44607,Pike,2020-07-16,895.9,3.0561667434204915
44311,Butler,2020-07-16,241.7,0.8245066434699552
43322,Northampton,2020-07-16,1172.0,3.9980214569581607
33018,Adams,2020-07-16,399.0,1.3611011615412167
14388,Montgomery,2020-07-16,1087.2,3.7087448191168195
40567,Susquehanna,2020-07-16,471.1,1.6070545293284892
32410,Wyoming,2020-07-16,186.6,0.6365450544952157
41088,Indiana,2020-07-16,205.8,0.7020416517423118
43628,Tioga,2020-07-16,78.8,0.2688089512016238
42204,Indiana,2020-07-17,208.2,0.7036850519314162
29277,Philadelphia,2020-07-17,1780.7,6.018501306312549
40664,Montour,2020-07-17,455.3,1.538846321538779
32884,Fayette,2020-07-17,195.7,0.6614369100046981
34857,Northumberland,2020-07-17,395.2,1.3357172551551184
20638,Columbia,2020-07-17,663.4,2.2421933883347815
42506,Venango,2020-07-17,100.7,0.3403510313616408
11240,Mercer,2020-07-17,200.1,0.6763082559629029
35906,Sullivan,2020-07-17,164.9,0.5573374882972648
7715,Cameron,2020-07-17,112.4,0.37989529220504886
39112,Somerset,2020-07-17,125.3,0.4234953746734219
47279,Juniata,2020-07-17,476.5,1.6104991702464928
31814,Warren,2020-07-17,30.6,0.10342345143660583
16418,Schuylkill,2020-07-17,570.9,1.9295571380770677
44376,Armstrong,2020-07-17,149.8,0.5063017328497894
29311,McKean,2020-07-17,54.2,0.18318794339424954
45905,Northampton,2020-07-17,1179.2,3.985520716798876
35793,Lawrence,2020-07-17,259.6,0.877409411534081
44274,Carbon,2020-07-17,493.9,1.6693085838084845
21107,Chester,2020-07-17,791.1,2.6738004062581333
17994,Delaware,2020-07-17,1363.4,4.608089336230993
44351,Perry,2020-07-17,207.5,0.70131915598352
40881,Butler,2020-07-17,245.9,0.8311054479823978
46591,Clearfield,2020-07-17,121.1,0.4092999989860447
47584,Wyoming,2020-07-17,194.1,0.6560291478380782
8570,Fulton,2020-07-17,130.8,0.44208455712117795
